Company_ID,NEW_CONAME,Year,LabID_new,Lab_Location,Lab_State,StateOwned,ForeignOwned,DSIR_Code,LabLat,LabLong
681,Indian Oil Corporation,2005,916,Delhi,Delhi,1,0,8,28.635308,77.22496
681,Indian Oil Corporation,2005,917,Nashik,Maharashtra,1,0,8,19.997453,73.789802
681,Indian Oil Corporation,2006,915,Delhi,Delhi,1,0,8,28.635308,77.22496
681,Indian Oil Corporation,2006,916,Delhi,Delhi,1,0,8,28.635308,77.22496
681,Indian Oil Corporation,2006,917,Nashik,Maharashtra,1,0,8,19.997453,73.789802
681,Indian Oil Corporation,2007,915,Delhi,Delhi,1,0,8,28.635308,77.22496
681,Indian Oil Corporation,2007,916,Delhi,Delhi,1,0,8,28.635308,77.22496
681,Indian Oil Corporation,2007,917,Nashik,Maharashtra,1,0,8,19.997453,73.789802
681,Indian Oil Corporation,2008,915,Delhi,Delhi,1,0,8,28.635308,77.22496
681,Indian Oil Corporation,2008,916,Delhi,Delhi,1,0,8,28.635308,77.22496
681,Indian Oil Corporation,2008,917,Nashik,Maharashtra,1,0,8,19.997453,73.789802
681,Indian Oil Corporation,2009,915,Delhi,Delhi,1,0,8,28.635308,77.22496
681,Indian Oil Corporation,2010,915,Delhi,Delhi,1,0,8,28.635308,77.22496
682,Indian Oxides And Chemicals,2003,919,Pune,Maharashtra,0,0,1,18.52043,73.856744
682,Indian Oxides And Chemicals,2005,919,Pune,Maharashtra,0,0,1,18.52043,73.856744
682,Indian Oxides And Chemicals,2006,919,Pune,Maharashtra,0,0,1,18.52043,73.856744
682,Indian Oxides And Chemicals,2007,919,Pune,Maharashtra,0,0,1,18.52043,73.856744
682,Indian Oxides And Chemicals,2008,919,Pune,Maharashtra,0,0,1,18.52043,73.856744
682,Indian Oxides And Chemicals,2009,919,Pune,Maharashtra,0,0,1,18.52043,73.856744
682,Indian Oxides And Chemicals,2010,919,Pune,Maharashtra,0,0,1,18.52043,73.856744
683,Indian Petrochemicals Corporation,2003,920,Vadodara,Gujarat,0,0,8,22.3059,73.1908
683,Indian Petrochemicals Corporation,2005,920,Vadodara,Gujarat,0,0,8,22.3059,73.1908
683,Indian Petrochemicals Corporation,2006,920,Vadodara,Gujarat,0,0,8,22.3059,73.1908
683,Indian Petrochemicals Corporation,2007,920,Vadodara,Gujarat,0,0,8,22.3059,73.1908
683,Indian Petrochemicals Corporation,2008,920,Vadodara,Gujarat,0,0,8,22.3059,73.1908
684,Indian Rare Earths,2003,921,Brahmapur,Orissa,1,0,8,19.308531,84.809647
684,Indian Rare Earths,2003,922,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2003,923,Nagercoil,Tamil Nadu,1,0,8,8.17779,77.4344
684,Indian Rare Earths,2003,924,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2003,925,Cochin,Kerala,1,0,8,9.939248,76.259625
684,Indian Rare Earths,2005,921,Brahmapur,Orissa,1,0,8,19.308531,84.809647
684,Indian Rare Earths,2005,922,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2005,923,Nagercoil,Tamil Nadu,1,0,8,8.17779,77.4344
684,Indian Rare Earths,2005,924,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2005,925,Cochin,Kerala,1,0,8,9.939248,76.259625
684,Indian Rare Earths,2006,921,Brahmapur,Orissa,1,0,8,19.308531,84.809647
684,Indian Rare Earths,2006,922,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2006,923,Nagercoil,Tamil Nadu,1,0,8,8.17779,77.4344
684,Indian Rare Earths,2006,924,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2006,925,Cochin,Kerala,1,0,8,9.939248,76.259625
684,Indian Rare Earths,2007,921,Brahmapur,Orissa,1,0,8,19.308531,84.809647
684,Indian Rare Earths,2007,922,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2007,923,Nagercoil,Tamil Nadu,1,0,8,8.17779,77.4344
684,Indian Rare Earths,2007,924,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2007,925,Cochin,Kerala,1,0,8,9.939248,76.259625
684,Indian Rare Earths,2008,921,Brahmapur,Orissa,1,0,8,19.308531,84.809647
684,Indian Rare Earths,2008,922,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2008,923,Nagercoil,Tamil Nadu,1,0,8,8.17779,77.4344
684,Indian Rare Earths,2008,924,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2008,925,Cochin,Kerala,1,0,8,9.939248,76.259625
684,Indian Rare Earths,2009,921,Brahmapur,Orissa,1,0,8,19.308531,84.809647
684,Indian Rare Earths,2009,922,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2009,923,Nagercoil,Tamil Nadu,1,0,8,8.17779,77.4344
684,Indian Rare Earths,2009,924,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2009,925,Cochin,Kerala,1,0,8,9.939248,76.259625
684,Indian Rare Earths,2010,921,Brahmapur,Orissa,1,0,8,19.308531,84.809647
684,Indian Rare Earths,2010,922,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2010,923,Nagercoil,Tamil Nadu,1,0,8,8.17779,77.4344
684,Indian Rare Earths,2010,924,Kollam,Kerala,1,0,8,8.88,76.6
684,Indian Rare Earths,2010,925,Cochin,Kerala,1,0,8,9.939248,76.259625
685,Indian Toners And Developers,2005,926,Rampur,Uttar Pradesh,0,0,1,28.802957,79.025444
685,Indian Toners And Developers,2006,926,Rampur,Uttar Pradesh,0,0,1,28.802957,79.025444
685,Indian Toners And Developers,2007,926,Rampur,Uttar Pradesh,0,0,1,28.802957,79.025444
685,Indian Toners And Developers,2008,926,Rampur,Uttar Pradesh,0,0,1,28.802957,79.025444
685,Indian Toners And Developers,2009,926,Rampur,Uttar Pradesh,0,0,1,28.802957,79.025444
685,Indian Toners And Developers,2010,926,Rampur,Uttar Pradesh,0,0,1,28.802957,79.025444
686,Indigene Pharmaceuticals,2008,927,Hyderabad,Andhra Pradesh,0,0,1,17.385044,78.486671
686,Indigene Pharmaceuticals,2009,927,Hyderabad,Andhra Pradesh,0,0,1,17.385044,78.486671
686,Indigene Pharmaceuticals,2010,927,Hyderabad,Andhra Pradesh,0,0,1,17.385044,78.486671
687,Indo Bioactive Labs,2003,928,Pune,Maharashtra,0,0,1,18.52043,73.856744
687,Indo Bioactive Labs,2005,928,Pune,Maharashtra,0,0,1,18.52043,73.856744
687,Indo Bioactive Labs,2006,928,Pune,Maharashtra,0,0,1,18.52043,73.856744
687,Indo Bioactive Labs,2007,928,Pune,Maharashtra,0,0,1,18.52043,73.856744
687,Indo Bioactive Labs,2008,928,Pune,Maharashtra,0,0,1,18.52043,73.856744
687,Indo Bioactive Labs,2009,928,Pune,Maharashtra,0,0,1,18.52043,73.856744
687,Indo Bioactive Labs,2010,928,Pune,Maharashtra,0,0,1,18.52043,73.856744
688,Indo Colchem,2003,929,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
688,Indo Colchem,2005,929,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
688,Indo Colchem,2006,929,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
688,Indo Colchem,2007,929,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
688,Indo Colchem,2008,929,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
688,Indo Colchem,2009,929,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
688,Indo Colchem,2010,929,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
689,Indo-American Hybrid Seeds,2003,930,Bangalore,Karnataka,0,0,5,12.971599,77.594563
689,Indo-American Hybrid Seeds,2005,930,Bangalore,Karnataka,0,0,5,12.971599,77.594563
689,Indo-American Hybrid Seeds,2006,930,Bangalore,Karnataka,0,0,5,12.971599,77.594563
689,Indo-American Hybrid Seeds,2007,930,Bangalore,Karnataka,0,0,5,12.971599,77.594563
689,Indo-American Hybrid Seeds,2008,930,Bangalore,Karnataka,0,0,5,12.971599,77.594563
689,Indo-American Hybrid Seeds,2009,930,Bangalore,Karnataka,0,0,5,12.971599,77.594563
689,Indo-American Hybrid Seeds,2010,930,Bangalore,Karnataka,0,0,5,12.971599,77.594563
690,Indoco Remedies,2003,931,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
690,Indoco Remedies,2005,931,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
690,Indoco Remedies,2006,931,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
690,Indoco Remedies,2006,932,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
690,Indoco Remedies,2006,933,Verna,Goa,0,0,1,15.347326,73.929586
690,Indoco Remedies,2007,932,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
690,Indoco Remedies,2007,933,Verna,Goa,0,0,1,15.347326,73.929586
690,Indoco Remedies,2008,932,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
690,Indoco Remedies,2008,933,Verna,Goa,0,0,1,15.347326,73.929586
690,Indoco Remedies,2009,932,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
690,Indoco Remedies,2009,933,Verna,Goa,0,0,1,15.347326,73.929586
690,Indoco Remedies,2010,932,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
690,Indoco Remedies,2010,933,Verna,Goa,0,0,1,15.347326,73.929586
691,Indofil Chemicals Company,2003,934,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
691,Indofil Chemicals Company,2005,934,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
691,Indofil Chemicals Company,2006,934,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
691,Indofil Chemicals Company,2007,934,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
691,Indofil Chemicals Company,2008,934,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
691,Indofil Chemicals Company,2009,934,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
691,Indofil Chemicals Company,2010,934,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
692,IndoGlobal Knowledge,2009,935,Pune,Maharashtra,0,0,7,18.52043,73.856744
692,IndoGlobal Knowledge,2010,935,Pune,Maharashtra,0,0,7,18.52043,73.856744
693,Indovax,2003,936,Delhi,Delhi,0,0,1,28.635308,77.22496
693,Indovax,2003,937,Hisar,Haryana,0,0,1,29.15307,75.718567
693,Indovax,2005,936,Delhi,Delhi,0,0,1,28.635308,77.22496
693,Indovax,2005,937,Hisar,Haryana,0,0,1,29.15307,75.718567
693,Indovax,2006,936,Delhi,Delhi,0,0,1,28.635308,77.22496
693,Indovax,2006,937,Hisar,Haryana,0,0,1,29.15307,75.718567
693,Indovax,2007,936,Delhi,Delhi,0,0,1,28.635308,77.22496
693,Indovax,2007,937,Hisar,Haryana,0,0,1,29.15307,75.718567
693,Indovax,2008,936,Delhi,Delhi,0,0,1,28.635308,77.22496
693,Indovax,2008,937,Hisar,Haryana,0,0,1,29.15307,75.718567
693,Indovax,2009,936,Delhi,Delhi,0,0,1,28.635308,77.22496
693,Indovax,2009,937,Hisar,Haryana,0,0,1,29.15307,75.718567
693,Indovax,2010,936,Delhi,Delhi,0,0,1,28.635308,77.22496
693,Indovax,2010,937,Hisar,Haryana,0,0,1,29.15307,75.718567
694,Ind-Swift,2003,938,Chandigarh,Haryana,0,0,1,30.731345,76.775385
694,Ind-Swift,2005,938,Chandigarh,Haryana,0,0,1,30.731345,76.775385
694,Ind-Swift,2006,938,Chandigarh,Haryana,0,0,1,30.731345,76.775385
694,Ind-Swift,2007,938,Chandigarh,Haryana,0,0,1,30.731345,76.775385
694,Ind-Swift,2008,938,Chandigarh,Haryana,0,0,1,30.731345,76.775385
694,Ind-Swift,2009,938,Chandigarh,Haryana,0,0,1,30.731345,76.775385
694,Ind-Swift,2009,939,Solan,Himachal Pradesh,0,0,1,30.90396,77.096943
694,Ind-Swift,2010,938,Chandigarh,Haryana,0,0,1,30.731345,76.775385
694,Ind-Swift,2010,939,Solan,Himachal Pradesh,0,0,1,30.90396,77.096943
695,Ind-Swift Laboratories,2003,940,Patiala,Punjab,0,0,1,30.3229,76.3654
695,Ind-Swift Laboratories,2005,940,Patiala,Punjab,0,0,1,30.3229,76.3654
695,Ind-Swift Laboratories,2006,940,Patiala,Punjab,0,0,1,30.3229,76.3654
695,Ind-Swift Laboratories,2007,940,Patiala,Punjab,0,0,1,30.3229,76.3654
695,Ind-Swift Laboratories,2007,941,Chandigarh,Haryana,0,0,1,30.731345,76.775385
695,Ind-Swift Laboratories,2008,940,Patiala,Punjab,0,0,1,30.3229,76.3654
695,Ind-Swift Laboratories,2008,941,Chandigarh,Haryana,0,0,1,30.731345,76.775385
695,Ind-Swift Laboratories,2009,940,Patiala,Punjab,0,0,1,30.3229,76.3654
695,Ind-Swift Laboratories,2009,941,Chandigarh,Haryana,0,0,1,30.731345,76.775385
695,Ind-Swift Laboratories,2010,940,Patiala,Punjab,0,0,1,30.3229,76.3654
695,Ind-Swift Laboratories,2010,941,Chandigarh,Haryana,0,0,1,30.731345,76.775385
696,Indus Seeds,2010,3042,Bangalore,Karnataka,0,0,5,12.971599,77.594563
696,Indus Seeds,2010,3043,Mysore,Karnataka,0,0,5,12.303534,76.64611
697,Indus Tesqsite,2008,942,Chennai,Tamil Nadu,0,0,2,13.060422,80.249583
697,Indus Tesqsite,2009,942,Chennai,Tamil Nadu,0,0,2,13.060422,80.249583
697,Indus Tesqsite,2010,942,Chennai,Tamil Nadu,0,0,2,13.060422,80.249583
698,Industrial Research Corporation,2003,943,Bangalore,Karnataka,0,0,6,12.971599,77.594563
698,Industrial Research Corporation,2005,943,Bangalore,Karnataka,0,0,6,12.971599,77.594563
698,Industrial Research Corporation,2006,943,Bangalore,Karnataka,0,0,6,12.971599,77.594563
698,Industrial Research Corporation,2007,943,Bangalore,Karnataka,0,0,6,12.971599,77.594563
698,Industrial Research Corporation,2008,943,Bangalore,Karnataka,0,0,6,12.971599,77.594563
699,Infotech Enterprises,2003,944,Hyderabad,Andhra Pradesh,0,0,6,17.385044,78.486671
699,Infotech Enterprises,2005,944,Hyderabad,Andhra Pradesh,0,0,6,17.385044,78.486671
699,Infotech Enterprises,2006,944,Hyderabad,Andhra Pradesh,0,0,6,17.385044,78.486671
699,Infotech Enterprises,2007,944,Hyderabad,Andhra Pradesh,0,0,6,17.385044,78.486671
699,Infotech Enterprises,2008,944,Hyderabad,Andhra Pradesh,0,0,6,17.385044,78.486671
699,Infotech Enterprises,2009,944,Hyderabad,Andhra Pradesh,0,0,6,17.385044,78.486671
699,Infotech Enterprises,2010,944,Hyderabad,Andhra Pradesh,0,0,6,17.385044,78.486671
700,Innova Children's Heart Hospital,2010,3044,Hyderabad,Andhra Pradesh,0,0,6,17.385044,78.486671
701,Innovassynth Technologies,2005,945,Khopoli,Maharashtra,0,0,1,18.788708,73.343482
701,Innovassynth Technologies,2006,945,Khopoli,Maharashtra,0,0,1,18.788708,73.343482
701,Innovassynth Technologies,2007,945,Khopoli,Maharashtra,0,0,1,18.788708,73.343482
701,Innovassynth Technologies,2008,945,Khopoli,Maharashtra,0,0,1,18.788708,73.343482
701,Innovassynth Technologies,2009,945,Khopoli,Maharashtra,0,0,1,18.788708,73.343482
701,Innovassynth Technologies,2010,945,Khopoli,Maharashtra,0,0,1,18.788708,73.343482
702,Innovation Communication Systems,2003,946,Hyderabad,Andhra Pradesh,0,0,2,17.385044,78.486671
702,Innovation Communication Systems,2005,946,Hyderabad,Andhra Pradesh,0,0,2,17.385044,78.486671
702,Innovation Communication Systems,2006,946,Hyderabad,Andhra Pradesh,0,0,2,17.385044,78.486671
702,Innovation Communication Systems,2007,946,Hyderabad,Andhra Pradesh,0,0,2,17.385044,78.486671
702,Innovation Communication Systems,2008,946,Hyderabad,Andhra Pradesh,0,0,2,17.385044,78.486671
702,Innovation Communication Systems,2009,946,Hyderabad,Andhra Pradesh,0,0,2,17.385044,78.486671
702,Innovation Communication Systems,2010,946,Hyderabad,Andhra Pradesh,0,0,2,17.385044,78.486671
703,Insecticides India,2005,947,Bhiwadi,Rajasthan,0,0,1,28.210241,76.860565
703,Insecticides India,2006,947,Bhiwadi,Rajasthan,0,0,1,28.210241,76.860565
703,Insecticides India,2007,947,Bhiwadi,Rajasthan,0,0,1,28.210241,76.860565
703,Insecticides India,2008,947,Bhiwadi,Rajasthan,0,0,1,28.210241,76.860565
703,Insecticides India,2009,947,Bhiwadi,Rajasthan,0,0,1,28.210241,76.860565
703,Insecticides India,2010,947,Bhiwadi,Rajasthan,0,0,1,28.210241,76.860565
704,Instapower,2007,948,Delhi,Delhi,0,0,2,28.635308,77.22496
704,Instapower,2008,948,Delhi,Delhi,0,0,2,28.635308,77.22496
704,Instapower,2009,948,Delhi,Delhi,0,0,2,28.635308,77.22496
704,Instapower,2010,948,Delhi,Delhi,0,0,2,28.635308,77.22496
705,Instrument Research Associates,2003,949,Bangalore,Karnataka,0,0,2,12.971599,77.594563
705,Instrument Research Associates,2005,949,Bangalore,Karnataka,0,0,2,12.971599,77.594563
705,Instrument Research Associates,2006,949,Bangalore,Karnataka,0,0,2,12.971599,77.594563
705,Instrument Research Associates,2007,949,Bangalore,Karnataka,0,0,2,12.971599,77.594563
705,Instrument Research Associates,2008,949,Bangalore,Karnataka,0,0,2,12.971599,77.594563
705,Instrument Research Associates,2009,949,Bangalore,Karnataka,0,0,2,12.971599,77.594563
705,Instrument Research Associates,2010,949,Bangalore,Karnataka,0,0,2,12.971599,77.594563
706,Instrumentation,2003,950,Kota,Rajasthan,1,0,2,25.169511,75.85399
706,Instrumentation,2005,950,Kota,Rajasthan,1,0,2,25.169511,75.85399
706,Instrumentation,2006,950,Kota,Rajasthan,1,0,2,25.169511,75.85399
706,Instrumentation,2007,950,Kota,Rajasthan,1,0,2,25.169511,75.85399
706,Instrumentation,2008,950,Kota,Rajasthan,1,0,2,25.169511,75.85399
706,Instrumentation,2009,950,Kota,Rajasthan,1,0,2,25.169511,75.85399
706,Instrumentation,2010,950,Kota,Rajasthan,1,0,2,25.169511,75.85399
707,Instrumentation Control Valves,2003,951,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
707,Instrumentation Control Valves,2005,951,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
707,Instrumentation Control Valves,2006,951,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
707,Instrumentation Control Valves,2007,951,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
707,Instrumentation Control Valves,2008,951,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
707,Instrumentation Control Valves,2009,951,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
707,Instrumentation Control Valves,2010,951,Hyderabad,Andhra Pradesh,0,0,3,17.385044,78.486671
708,Intas Pharmaceuticals,2003,952,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
708,Intas Pharmaceuticals,2005,952,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
708,Intas Pharmaceuticals,2006,952,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
708,Intas Pharmaceuticals,2007,952,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
708,Intas Pharmaceuticals,2007,953,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
708,Intas Pharmaceuticals,2008,952,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
708,Intas Pharmaceuticals,2008,953,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
708,Intas Pharmaceuticals,2008,954,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
708,Intas Pharmaceuticals,2009,953,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
708,Intas Pharmaceuticals,2009,954,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
708,Intas Pharmaceuticals,2010,953,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
708,Intas Pharmaceuticals,2010,954,Ahmedabad,Gujarat,0,0,1,23.039568,72.566005
709,Integrated Fire Protection,2003,955,Jalpaiguri,West Bengal,0,0,1,26.52202,88.717468
709,Integrated Fire Protection,2005,955,Jalpaiguri,West Bengal,0,0,1,26.52202,88.717468
709,Integrated Fire Protection,2006,955,Jalpaiguri,West Bengal,0,0,1,26.52202,88.717468
709,Integrated Fire Protection,2007,955,Jalpaiguri,West Bengal,0,0,1,26.52202,88.717468
709,Integrated Fire Protection,2008,955,Jalpaiguri,West Bengal,0,0,1,26.52202,88.717468
709,Integrated Fire Protection,2009,955,Jalpaiguri,West Bengal,0,0,1,26.52202,88.717468
709,Integrated Fire Protection,2010,955,Jalpaiguri,West Bengal,0,0,1,26.52202,88.717468
710,Intel Design Systems,2003,956,Pune,Maharashtra,0,0,2,18.52043,73.856744
710,Intel Design Systems,2005,956,Pune,Maharashtra,0,0,2,18.52043,73.856744
710,Intel Design Systems,2006,956,Pune,Maharashtra,0,0,2,18.52043,73.856744
711,Intemo Systems,2007,957,Hyderabad,Andhra Pradesh,0,0,2,17.385044,78.486671
711,Intemo Systems,2008,957,Hyderabad,Andhra Pradesh,0,0,2,17.385044,78.486671
711,Intemo Systems,2009,957,Hyderabad,Andhra Pradesh,0,0,2,17.385044,78.486671
711,Intemo Systems,2010,957,Hyderabad,Andhra Pradesh,0,0,2,17.385044,78.486671
712,International Flavours And Fragrances,2003,958,Chennai,Tamil Nadu,0,0,1,13.060422,80.249583
712,International Flavours And Fragrances,2005,958,Chennai,Tamil Nadu,0,1,5,13.060422,80.249583
712,International Flavours And Fragrances,2006,958,Chennai,Tamil Nadu,0,1,5,13.060422,80.249583
713,International Pumps And Projects,2005,959,Delhi,Delhi,0,0,3,28.635308,77.22496
713,International Pumps And Projects,2006,959,Delhi,Delhi,0,0,3,28.635308,77.22496
713,International Pumps And Projects,2007,959,Delhi,Delhi,0,0,3,28.635308,77.22496
713,International Pumps And Projects,2008,959,Delhi,Delhi,0,0,3,28.635308,77.22496
713,International Pumps And Projects,2009,959,Delhi,Delhi,0,0,3,28.635308,77.22496
713,International Pumps And Projects,2010,959,Delhi,Delhi,0,0,3,28.635308,77.22496
714,International Tractors,2003,960,Hoshiarpur,Punjab,0,0,3,31.53,75.92
714,International Tractors,2005,960,Hoshiarpur,Punjab,0,0,3,31.53,75.92
714,International Tractors,2006,960,Hoshiarpur,Punjab,0,0,3,31.53,75.92
714,International Tractors,2007,960,Hoshiarpur,Punjab,0,0,3,31.53,75.92
714,International Tractors,2008,960,Hoshiarpur,Punjab,0,0,3,31.53,75.92
714,International Tractors,2009,960,Hoshiarpur,Punjab,0,0,3,31.53,75.92
714,International Tractors,2010,960,Hoshiarpur,Punjab,0,0,3,31.53,75.92
715,Intertec Communications,2003,961,Bangalore,Karnataka,0,0,7,12.971599,77.594563
715,Intertec Communications,2005,961,Bangalore,Karnataka,0,0,7,12.971599,77.594563
715,Intertec Communications,2006,961,Bangalore,Karnataka,0,0,7,12.971599,77.594563
716,Intervet India,2005,962,Pune,Maharashtra,0,1,1,18.52043,73.856744
716,Intervet India,2006,962,Pune,Maharashtra,0,1,1,18.52043,73.856744
716,Intervet India,2007,962,Pune,Maharashtra,0,1,1,18.52043,73.856744
716,Intervet India,2008,962,Pune,Maharashtra,0,1,1,18.52043,73.856744
716,Intervet India,2009,962,Pune,Maharashtra,0,1,1,18.52043,73.856744
716,Intervet India,2010,962,Pune,Maharashtra,0,1,1,18.52043,73.856744
717,Inventia Healthcare,2003,963,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
717,Inventia Healthcare,2005,963,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
717,Inventia Healthcare,2006,963,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
717,Inventia Healthcare,2007,963,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
717,Inventia Healthcare,2008,963,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
717,Inventia Healthcare,2008,964,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
717,Inventia Healthcare,2008,965,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
717,Inventia Healthcare,2009,963,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
717,Inventia Healthcare,2009,964,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
717,Inventia Healthcare,2009,965,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
717,Inventia Healthcare,2010,964,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
717,Inventia Healthcare,2010,965,Mumbai,Maharashtra,0,0,1,19.017615,72.856164
718,Invert Sugar,2003,966,Ahmedabad,Gujarat,0,0,5,23.039568,72.566005
718,Invert Sugar,2005,966,Ahmedabad,Gujarat,0,0,5,23.039568,72.566005
719,Ion Exchange,2003,967,Patancheru,Andhra Pradesh,0,0,3,17.527222,78.191111
719,Ion Exchange,2005,967,Patancheru,Andhra Pradesh,0,0,3,17.527222,78.191111
719,Ion Exchange,2006,967,Patancheru,Andhra Pradesh,0,0,3,17.527222,78.191111
719,Ion Exchange,2007,967,Patancheru,Andhra Pradesh,0,0,3,17.527222,78.191111
719,Ion Exchange,2008,967,Patancheru,Andhra Pradesh,0,0,3,17.527222,78.191111
719,Ion Exchange,2009,967,Patancheru,Andhra Pradesh,0,0,3,17.527222,78.191111
719,Ion Exchange,2010,967,Patancheru,Andhra Pradesh,0,0,3,17.527222,78.191111
720,Iskraemeco Seahorse,2003,968,Tiruchchirappalli,Tamil Nadu,0,1,2,10.790483,78.704673
720,Iskraemeco Seahorse,2005,968,Tiruchchirappalli,Tamil Nadu,0,1,2,10.790483,78.704673
720,Iskraemeco Seahorse,2006,968,Tiruchchirappalli,Tamil Nadu,0,1,2,10.790483,78.704673
720,Iskraemeco Seahorse,2007,968,Tiruchchirappalli,Tamil Nadu,0,1,2,10.790483,78.704673
720,Iskraemeco Seahorse,2008,968,Tiruchchirappalli,Tamil Nadu,0,1,2,10.790483,78.704673
720,Iskraemeco Seahorse,2009,968,Tiruchchirappalli,Tamil Nadu,0,1,2,10.790483,78.704673
720,Iskraemeco Seahorse,2010,968,Tiruchchirappalli,Tamil Nadu,0,1,2,10.790483,78.704673
721,Ispat Industries,2003,969,Nagpur,Maharashtra,0,0,4,21.1458,79.088155
721,Ispat Industries,2003,970,Mumbai,Maharashtra,0,0,4,19.017615,72.856164
721,Ispat Industries,2005,969,Nagpur,Maharashtra,0,0,4,21.1458,79.088155
721,Ispat Industries,2005,970,Mumbai,Maharashtra,0,0,4,19.017615,72.856164
721,Ispat Industries,2006,969,Nagpur,Maharashtra,0,0,4,21.1458,79.088155
721,Ispat Industries,2006,970,Mumbai,Maharashtra,0,0,4,19.017615,72.856164
721,Ispat Industries,2007,969,Nagpur,Maharashtra,0,0,4,21.1458,79.088155
721,Ispat Industries,2007,970,Mumbai,Maharashtra,0,0,4,19.017615,72.856164
721,Ispat Industries,2008,969,Nagpur,Maharashtra,0,0,4,21.1458,79.088155
721,Ispat Industries,2008,970,Mumbai,Maharashtra,0,0,4,19.017615,72.856164
721,Ispat Industries,2009,969,Nagpur,Maharashtra,0,0,4,21.1458,79.088155
721,Ispat Industries,2009,970,Mumbai,Maharashtra,0,0,4,19.017615,72.856164
721,Ispat Industries,2010,969,Nagpur,Maharashtra,0,0,4,21.1458,79.088155
721,Ispat Industries,2010,970,Mumbai,Maharashtra,0,0,4,19.017615,72.856164
722,IWAI Electronics,2009,971,Mumbai,Maharashtra,0,0,2,19.017615,72.856164
722,IWAI Electronics,2010,971,Mumbai,Maharashtra,0,0,2,19.017615,72.856164
723,J B Chemicals And Pharmaceuticals,2003,972,Bharuch,Gujarat,0,0,1,21.7012,72.9984
